,Trial_Id,Model,Experiment,Question_Num,Repeat_Num,Anchor_Type,Comparison,Estimate
757,358,DeepSeek-V3.1,Estimation-First,23,6,Low,HIGHER,450
758,359,DeepSeek-V3.1,Estimation-First,23,7,Low,HIGHER,450
759,360,DeepSeek-V3.1,Estimation-First,23,8,Low,HIGHER,400
760,361,DeepSeek-V3.1,Estimation-First,23,1,High,LOWER,450
761,362,DeepSeek-V3.1,Estimation-First,23,2,High,HIGHER,450
762,363,DeepSeek-V3.1,Estimation-First,23,3,High,LOWER,450
763,364,DeepSeek-V3.1,Estimation-First,23,4,High,LOWER,450
764,365,DeepSeek-V3.1,Estimation-First,23,5,High,LOWER,550
765,366,DeepSeek-V3.1,Estimation-First,23,6,High,LOWER,450
766,367,DeepSeek-V3.1,Estimation-First,23,7,High,LOWER,450
767,368,DeepSeek-V3.1,Estimation-First,23,8,High,LOWER,550
768,369,DeepSeek-V3.1,Estimation-First,24,1,Low,HIGHER,45000
769,370,DeepSeek-V3.1,Estimation-First,24,2,Low,HIGHER,45000
770,371,DeepSeek-V3.1,Estimation-First,24,3,Low,HIGHER,45000
771,372,DeepSeek-V3.1,Estimation-First,24,4,Low,HIGHER,45000
772,373,DeepSeek-V3.1,Estimation-First,24,5,Low,HIGHER,45000
773,374,DeepSeek-V3.1,Estimation-First,24,6,Low,HIGHER,45000
774,375,DeepSeek-V3.1,Estimation-First,24,7,Low,HIGHER,45000
775,376,DeepSeek-V3.1,Estimation-First,24,8,Low,HIGHER,45000
776,377,DeepSeek-V3.1,Estimation-First,24,1,High,LOWER,55000
777,378,DeepSeek-V3.1,Estimation-First,24,2,High,LOWER,50000
778,379,DeepSeek-V3.1,Estimation-First,24,3,High,LOWER,55000
779,380,DeepSeek-V3.1,Estimation-First,24,4,High,LOWER,55000
780,381,DeepSeek-V3.1,Estimation-First,24,5,High,LOWER,45000
781,382,DeepSeek-V3.1,Estimation-First,24,6,High,LOWER,50000
782,383,DeepSeek-V3.1,Estimation-First,24,7,High,LOWER,45000
783,384,DeepSeek-V3.1,Estimation-First,24,8,High,LOWER,45000
784,385,DeepSeek-V3.1,Estimation-First,25,1,Low,LOWER,350
785,386,DeepSeek-V3.1,Estimation-First,25,2,Low,HIGHER,350
786,387,DeepSeek-V3.1,Estimation-First,25,3,Low,HIGHER,750
787,388,DeepSeek-V3.1,Estimation-First,25,4,Low,HIGHER,550
788,389,DeepSeek-V3.1,Estimation-First,25,5,Low,HIGHER,600
789,390,DeepSeek-V3.1,Estimation-First,25,6,Low,HIGHER,600
790,391,DeepSeek-V3.1,Estimation-First,25,7,Low,HIGHER,275
791,392,DeepSeek-V3.1,Estimation-First,25,8,Low,HIGHER,550
792,393,DeepSeek-V3.1,Estimation-First,25,1,High,LOWER,1200
793,394,DeepSeek-V3.1,Estimation-First,25,2,High,LOWER,600
794,395,DeepSeek-V3.1,Estimation-First,25,3,High,LOWER,500
795,396,DeepSeek-V3.1,Estimation-First,25,4,High,LOWER,1200
796,397,DeepSeek-V3.1,Estimation-First,25,5,High,LOWER,650
797,398,DeepSeek-V3.1,Estimation-First,25,6,High,LOWER,1200
798,399,DeepSeek-V3.1,Estimation-First,25,7,High,LOWER,1200
799,400,DeepSeek-V3.1,Estimation-First,25,8,High,HIGHER,1800
800,801,Mistral-Large-3,Estimate-First,1,1,Low,HIGHER,8000
801,802,Mistral-Large-3,Estimate-First,1,2,Low,HIGHER,8000
802,803,Mistral-Large-3,Estimate-First,1,3,Low,HIGHER,5000
803,804,Mistral-Large-3,Estimate-First,1,4,Low,HIGHER,8000
804,805,Mistral-Large-3,Estimate-First,1,5,Low,HIGHER,8000
805,806,Mistral-Large-3,Estimate-First,1,6,Low,HIGHER,8000
806,807,Mistral-Large-3,Estimate-First,1,7,Low,HIGHER,8000
807,808,Mistral-Large-3,Estimate-First,1,8,Low,HIGHER,8000
808,809,Mistral-Large-3,Estimate-First,1,1,High,HIGHER,12000
809,810,Mistral-Large-3,Estimate-First,1,2,High,HIGHER,12000
810,811,Mistral-Large-3,Estimate-First,1,3,High,HIGHER,12000
811,812,Mistral-Large-3,Estimate-First,1,4,High,HIGHER,12000
812,813,Mistral-Large-3,Estimate-First,1,5,High,HIGHER,12000
813,814,Mistral-Large-3,Estimate-First,1,6,High,HIGHER,12000
814,815,Mistral-Large-3,Estimate-First,1,7,High,HIGHER,12000
815,816,Mistral-Large-3,Estimate-First,1,8,High,HIGHER,12000
816,817,Mistral-Large-3,Estimate-First,2,1,Low,HIGHER,12
817,818,Mistral-Large-3,Estimate-First,2,2,Low,HIGHER,12
818,819,Mistral-Large-3,Estimate-First,2,3,Low,HIGHER,12
819,820,Mistral-Large-3,Estimate-First,2,4,Low,HIGHER,12
820,821,Mistral-Large-3,Estimate-First,2,5,Low,HIGHER,12
821,822,Mistral-Large-3,Estimate-First,2,6,Low,HIGHER,12
822,823,Mistral-Large-3,Estimate-First,2,7,Low,HIGHER,12
823,824,Mistral-Large-3,Estimate-First,2,8,Low,HIGHER,12
824,825,Mistral-Large-3,Estimate-First,2,1,High,LOWER,15
825,826,Mistral-Large-3,Estimate-First,2,2,High,LOWER,15
826,827,Mistral-Large-3,Estimate-First,2,3,High,LOWER,15
827,828,Mistral-Large-3,Estimate-First,2,4,High,LOWER,15
828,829,Mistral-Large-3,Estimate-First,2,5,High,LOWER,15
829,830,Mistral-Large-3,Estimate-First,2,6,High,LOWER,15
830,831,Mistral-Large-3,Estimate-First,2,7,High,LOWER,15
831,832,Mistral-Large-3,Estimate-First,2,8,High,LOWER,15
832,833,Mistral-Large-3,Estimate-First,3,1,Low,LOWER,120
833,834,Mistral-Large-3,Estimate-First,3,2,Low,LOWER,120
834,835,Mistral-Large-3,Estimate-First,3,3,Low,LOWER,120
835,836,Mistral-Large-3,Estimate-First,3,4,Low,LOWER,120
836,837,Mistral-Large-3,Estimate-First,3,5,Low,LOWER,120
837,838,Mistral-Large-3,Estimate-First,3,6,Low,LOWER,120
838,839,Mistral-Large-3,Estimate-First,3,7,Low,LOWER,120
839,840,Mistral-Large-3,Estimate-First,3,8,Low,LOWER,120
840,841,Mistral-Large-3,Estimate-First,3,1,High,LOWER,150
841,842,Mistral-Large-3,Estimate-First,3,2,High,LOWER,150
842,843,Mistral-Large-3,Estimate-First,3,3,High,LOWER,150
843,844,Mistral-Large-3,Estimate-First,3,4,High,LOWER,150
844,845,Mistral-Large-3,Estimate-First,3,5,High,LOWER,150
845,846,Mistral-Large-3,Estimate-First,3,6,High,LOWER,150
846,847,Mistral-Large-3,Estimate-First,3,7,High,LOWER,150
847,848,Mistral-Large-3,Estimate-First,3,8,High,LOWER,150
848,849,Mistral-Large-3,Estimate-First,4,1,Low,LOWER,7000
849,850,Mistral-Large-3,Estimate-First,4,2,Low,LOWER,7000
850,851,Mistral-Large-3,Estimate-First,4,3,Low,LOWER,7000
851,852,Mistral-Large-3,Estimate-First,4,4,Low,LOWER,7000
852,853,Mistral-Large-3,Estimate-First,4,5,Low,LOWER,7000
853,854,Mistral-Large-3,Estimate-First,4,6,Low,LOWER,7000
854,855,Mistral-Large-3,Estimate-First,4,7,Low,LOWER,7000
855,856,Mistral-Large-3,Estimate-First,4,8,Low,LOWER,7000
856,857,Mistral-Large-3,Estimate-First,4,1,High,LOWER,11000
857,858,Mistral-Large-3,Estimate-First,4,2,High,LOWER,11000
858,859,Mistral-Large-3,Estimate-First,4,3,High,LOWER,11000
859,860,Mistral-Large-3,Estimate-First,4,4,High,LOWER,11000
860,861,Mistral-Large-3,Estimate-First,4,5,High,LOWER,11000
861,862,Mistral-Large-3,Estimate-First,4,6,High,LOWER,11000
862,863,Mistral-Large-3,Estimate-First,4,7,High,LOWER,11000
863,864,Mistral-Large-3,Estimate-First,4,8,High,LOWER,11000
864,865,Mistral-Large-3,Estimate-First,5,1,Low,HIGHER,120
865,866,Mistral-Large-3,Estimate-First,5,2,Low,HIGHER,120
866,867,Mistral-Large-3,Estimate-First,5,3,Low,HIGHER,120
867,868,Mistral-Large-3,Estimate-First,5,4,Low,HIGHER,120
868,869,Mistral-Large-3,Estimate-First,5,5,Low,HIGHER,120
869,870,Mistral-Large-3,Estimate-First,5,6,Low,HIGHER,120
870,871,Mistral-Large-3,Estimate-First,5,7,Low,HIGHER,120
871,872,Mistral-Large-3,Estimate-First,5,8,Low,HIGHER,120
872,873,Mistral-Large-3,Estimate-First,5,1,High,HIGHER,150
873,874,Mistral-Large-3,Estimate-First,5,2,High,HIGHER,150
874,875,Mistral-Large-3,Estimate-First,5,3,High,HIGHER,150
875,876,Mistral-Large-3,Estimate-First,5,4,High,HIGHER,150
876,877,Mistral-Large-3,Estimate-First,5,5,High,HIGHER,150
877,878,Mistral-Large-3,Estimate-First,5,6,High,HIGHER,150
878,879,Mistral-Large-3,Estimate-First,5,7,High,HIGHER,150
879,880,Mistral-Large-3,Estimate-First,5,8,High,HIGHER,150
880,881,Mistral-Large-3,Estimate-First,6,1,Low,HIGHER,55000
881,882,Mistral-Large-3,Estimate-First,6,2,Low,HIGHER,55000
882,883,Mistral-Large-3,Estimate-First,6,3,Low,HIGHER,55000
883,884,Mistral-Large-3,Estimate-First,6,4,Low,HIGHER,55000
884,885,Mistral-Large-3,Estimate-First,6,5,Low,HIGHER,55000
885,886,Mistral-Large-3,Estimate-First,6,6,Low,HIGHER,55000
886,887,Mistral-Large-3,Estimate-First,6,7,Low,HIGHER,55000
887,888,Mistral-Large-3,Estimate-First,6,8,Low,HIGHER,55000
888,889,Mistral-Large-3,Estimate-First,6,1,High,LOWER,55000
889,890,Mistral-Large-3,Estimate-First,6,2,High,LOWER,55000
890,891,Mistral-Large-3,Estimate-First,6,3,High,LOWER,55000
891,892,Mistral-Large-3,Estimate-First,6,4,High,LOWER,55000
892,893,Mistral-Large-3,Estimate-First,6,5,High,LOWER,55000
893,894,Mistral-Large-3,Estimate-First,6,6,High,LOWER,55000
894,895,Mistral-Large-3,Estimate-First,6,7,High,LOWER,55000
895,896,Mistral-Large-3,Estimate-First,6,8,High,LOWER,55000
896,897,Mistral-Large-3,Estimate-First,7,1,Low,HIGHER,28
897,898,Mistral-Large-3,Estimate-First,7,2,Low,HIGHER,28
898,899,Mistral-Large-3,Estimate-First,7,3,Low,HIGHER,28
899,900,Mistral-Large-3,Estimate-First,7,4,Low,HIGHER,28
900,901,Mistral-Large-3,Estimate-First,7,5,Low,HIGHER,28
901,902,Mistral-Large-3,Estimate-First,7,6,Low,HIGHER,28
902,903,Mistral-Large-3,Estimate-First,7,7,Low,HIGHER,28
903,904,Mistral-Large-3,Estimate-First,7,8,Low,HIGHER,28
904,905,Mistral-Large-3,Estimate-First,7,1,High,LOWER,30
905,906,Mistral-Large-3,Estimate-First,7,2,High,LOWER,30
906,907,Mistral-Large-3,Estimate-First,7,3,High,LOWER,30
907,908,Mistral-Large-3,Estimate-First,7,4,High,LOWER,30
908,909,Mistral-Large-3,Estimate-First,7,5,High,LOWER,30
909,910,Mistral-Large-3,Estimate-First,7,6,High,LOWER,30
910,911,Mistral-Large-3,Estimate-First,7,7,High,LOWER,30
911,912,Mistral-Large-3,Estimate-First,7,8,High,LOWER,30
912,913,Mistral-Large-3,Estimate-First,8,1,Low,HIGHER,500000
913,914,Mistral-Large-3,Estimate-First,8,2,Low,HIGHER,500000
914,915,Mistral-Large-3,Estimate-First,8,3,Low,HIGHER,500000
915,916,Mistral-Large-3,Estimate-First,8,4,Low,HIGHER,500000
916,917,Mistral-Large-3,Estimate-First,8,5,Low,HIGHER,500000
917,918,Mistral-Large-3,Estimate-First,8,6,Low,HIGHER,500000
918,919,Mistral-Large-3,Estimate-First,8,7,Low,HIGHER,500000
919,920,Mistral-Large-3,Estimate-First,8,8,Low,HIGHER,500000
920,921,Mistral-Large-3,Estimate-First,8,1,High,LOWER,300000
921,922,Mistral-Large-3,Estimate-First,8,2,High,LOWER,300000
922,923,Mistral-Large-3,Estimate-First,8,3,High,LOWER,300000
923,924,Mistral-Large-3,Estimate-First,8,4,High,LOWER,300000
924,925,Mistral-Large-3,Estimate-First,8,5,High,LOWER,300000
925,926,Mistral-Large-3,Estimate-First,8,6,High,LOWER,300000
926,927,Mistral-Large-3,Estimate-First,8,7,High,LOWER,300000
927,928,Mistral-Large-3,Estimate-First,8,8,High,LOWER,300000
928,929,Mistral-Large-3,Estimate-First,9,1,Low,HIGHER,150
929,930,Mistral-Large-3,Estimate-First,9,2,Low,HIGHER,150
930,931,Mistral-Large-3,Estimate-First,9,3,Low,HIGHER,150
931,932,Mistral-Large-3,Estimate-First,9,4,Low,HIGHER,150
932,933,Mistral-Large-3,Estimate-First,9,5,Low,HIGHER,150
933,934,Mistral-Large-3,Estimate-First,9,6,Low,HIGHER,150
934,935,Mistral-Large-3,Estimate-First,9,7,Low,HIGHER,150
935,936,Mistral-Large-3,Estimate-First,9,8,Low,HIGHER,150
936,937,Mistral-Large-3,Estimate-First,9,1,High,LOWER,250
937,938,Mistral-Large-3,Estimate-First,9,2,High,LOWER,250
938,939,Mistral-Large-3,Estimate-First,9,3,High,LOWER,250
939,940,Mistral-Large-3,Estimate-First,9,4,High,LOWER,250
940,941,Mistral-Large-3,Estimate-First,9,5,High,LOWER,250
941,942,Mistral-Large-3,Estimate-First,9,6,High,LOWER,250
942,943,Mistral-Large-3,Estimate-First,9,7,High,LOWER,250
943,944,Mistral-Large-3,Estimate-First,9,8,High,LOWER,250
944,945,Mistral-Large-3,Estimate-First,10,1,Low,HIGHER,500000
945,946,Mistral-Large-3,Estimate-First,10,2,Low,HIGHER,500000
946,947,Mistral-Large-3,Estimate-First,10,3,Low,HIGHER,500000
947,948,Mistral-Large-3,Estimate-First,10,4,Low,HIGHER,500000
948,949,Mistral-Large-3,Estimate-First,10,5,Low,HIGHER,500000
949,950,Mistral-Large-3,Estimate-First,10,6,Low,HIGHER,500000
950,951,Mistral-Large-3,Estimate-First,10,7,Low,HIGHER,500000
951,952,Mistral-Large-3,Estimate-First,10,8,Low,HIGHER,500000
952,953,Mistral-Large-3,Estimate-First,10,1,High,HIGHER,500000
953,954,Mistral-Large-3,Estimate-First,10,2,High,HIGHER,500000
954,955,Mistral-Large-3,Estimate-First,10,3,High,HIGHER,500000
955,956,Mistral-Large-3,Estimate-First,10,4,High,HIGHER,500000
956,957,Mistral-Large-3,Estimate-First,10,5,High,HIGHER,500000
957,958,Mistral-Large-3,Estimate-First,10,6,High,HIGHER,500000
958,959,Mistral-Large-3,Estimate-First,10,7,High,HIGHER,500000
959,960,Mistral-Large-3,Estimate-First,10,8,High,HIGHER,500000
960,961,Mistral-Large-3,Estimate-First,11,1,Low,LOWER,12
961,962,Mistral-Large-3,Estimate-First,11,2,Low,LOWER,12
962,963,Mistral-Large-3,Estimate-First,11,3,Low,LOWER,12
963,964,Mistral-Large-3,Estimate-First,11,4,Low,LOWER,12
964,965,Mistral-Large-3,Estimate-First,11,5,Low,LOWER,12
965,966,Mistral-Large-3,Estimate-First,11,6,Low,LOWER,12
966,967,Mistral-Large-3,Estimate-First,11,7,Low,LOWER,12
967,968,Mistral-Large-3,Estimate-First,11,8,Low,LOWER,12
968,969,Mistral-Large-3,Estimate-First,11,1,High,LOWER,45
969,970,Mistral-Large-3,Estimate-First,11,2,High,LOWER,45
970,971,Mistral-Large-3,Estimate-First,11,3,High,LOWER,45
971,972,Mistral-Large-3,Estimate-First,11,4,High,LOWER,45
972,973,Mistral-Large-3,Estimate-First,11,5,High,LOWER,45
973,974,Mistral-Large-3,Estimate-First,11,6,High,LOWER,45
974,975,Mistral-Large-3,Estimate-First,11,7,High,LOWER,45
975,976,Mistral-Large-3,Estimate-First,11,8,High,LOWER,35
976,977,Mistral-Large-3,Estimate-First,12,1,Low,HIGHER,300
977,978,Mistral-Large-3,Estimate-First,12,2,Low,HIGHER,300
978,979,Mistral-Large-3,Estimate-First,12,3,Low,HIGHER,300
979,980,Mistral-Large-3,Estimate-First,12,4,Low,HIGHER,300
980,981,Mistral-Large-3,Estimate-First,12,5,Low,HIGHER,300
981,982,Mistral-Large-3,Estimate-First,12,6,Low,HIGHER,300
982,983,Mistral-Large-3,Estimate-First,12,7,Low,HIGHER,300
983,984,Mistral-Large-3,Estimate-First,12,8,Low,HIGHER,300
984,985,Mistral-Large-3,Estimate-First,12,1,High,LOWER,250
985,986,Mistral-Large-3,Estimate-First,12,2,High,LOWER,250
986,987,Mistral-Large-3,Estimate-First,12,3,High,LOWER,250
987,988,Mistral-Large-3,Estimate-First,12,4,High,LOWER,250
988,989,Mistral-Large-3,Estimate-First,12,5,High,LOWER,250
989,990,Mistral-Large-3,Estimate-First,12,6,High,LOWER,250
990,991,Mistral-Large-3,Estimate-First,12,7,High,LOWER,250
991,992,Mistral-Large-3,Estimate-First,12,8,High,LOWER,250
992,993,Mistral-Large-3,Estimate-First,13,1,Low,HIGHER,50000000
993,994,Mistral-Large-3,Estimate-First,13,2,Low,HIGHER,50000000
994,995,Mistral-Large-3,Estimate-First,13,3,Low,HIGHER,50000000
995,996,Mistral-Large-3,Estimate-First,13,4,Low,HIGHER,50000000
996,997,Mistral-Large-3,Estimate-First,13,5,Low,HIGHER,50000000
997,998,Mistral-Large-3,Estimate-First,13,6,Low,HIGHER,50000000
998,999,Mistral-Large-3,Estimate-First,13,7,Low,HIGHER,50000000
999,1000,Mistral-Large-3,Estimate-First,13,8,Low,HIGHER,50000000
0,1001,Mistral-Large-3,Estimate-First,13,1,High,HIGHER,100000000
0,1002,Mistral-Large-3,Estimate-First,13,2,High,HIGHER,100000000
0,1003,Mistral-Large-3,Estimate-First,13,3,High,HIGHER,100000000
0,1004,Mistral-Large-3,Estimate-First,13,4,High,HIGHER,100000000
0,1005,Mistral-Large-3,Estimate-First,13,5,High,HIGHER,100000000
0,1006,Mistral-Large-3,Estimate-First,13,6,High,HIGHER,100000000
0,1007,Mistral-Large-3,Estimate-First,13,7,High,HIGHER,100000000
0,1008,Mistral-Large-3,Estimate-First,13,8,High,HIGHER,100000000
1008,1009,Mistral-Large-3,Estimate-First,14,1,Low,HIGHER,2000
1009,1010,Mistral-Large-3,Estimate-First,14,2,Low,HIGHER,2000
1010,1011,Mistral-Large-3,Estimate-First,14,3,Low,LOWER,1200
1011,1012,Mistral-Large-3,Estimate-First,14,4,Low,HIGHER,2000
1012,1013,Mistral-Large-3,Estimate-First,14,5,Low,LOWER,1200
1013,1014,Mistral-Large-3,Estimate-First,14,6,Low,HIGHER,2000
1014,1015,Mistral-Large-3,Estimate-First,14,7,Low,HIGHER,2000
1015,1016,Mistral-Large-3,Estimate-First,14,8,Low,HIGHER,2000
1016,1017,Mistral-Large-3,Estimate-First,14,1,High,LOWER,1200
1017,1018,Mistral-Large-3,Estimate-First,14,2,High,LOWER,1200
1018,1019,Mistral-Large-3,Estimate-First,14,3,High,LOWER,1200
1019,1020,Mistral-Large-3,Estimate-First,14,4,High,LOWER,1200
1020,1021,Mistral-Large-3,Estimate-First,14,5,High,LOWER,1200
1021,1022,Mistral-Large-3,Estimate-First,14,6,High,LOWER,1200
1022,1023,Mistral-Large-3,Estimate-First,14,7,High,LOWER,1200
1023,1024,Mistral-Large-3,Estimate-First,14,8,High,LOWER,1200
1024,1025,Mistral-Large-3,Estimate-First,15,1,Low,HIGHER,2500
1025,1026,Mistral-Large-3,Estimate-First,15,2,Low,HIGHER,2500
1026,1027,Mistral-Large-3,Estimate-First,15,3,Low,HIGHER,2500
1027,1028,Mistral-Large-3,Estimate-First,15,4,Low,HIGHER,2500
1028,1029,Mistral-Large-3,Estimate-First,15,5,Low,HIGHER,2500
1029,1030,Mistral-Large-3,Estimate-First,15,6,Low,HIGHER,2500
1030,1031,Mistral-Large-3,Estimate-First,15,7,Low,HIGHER,2500
1031,1032,Mistral-Large-3,Estimate-First,15,8,Low,HIGHER,2500
1032,1033,Mistral-Large-3,Estimate-First,15,1,High,HIGHER,2500
1033,1034,Mistral-Large-3,Estimate-First,15,2,High,LOWER,1200
1034,1035,Mistral-Large-3,Estimate-First,15,3,High,HIGHER,2500
1035,1036,Mistral-Large-3,Estimate-First,15,4,High,LOWER,1200
1036,1037,Mistral-Large-3,Estimate-First,15,5,High,LOWER,1200
1037,1038,Mistral-Large-3,Estimate-First,15,6,High,LOWER,1200
1038,1039,Mistral-Large-3,Estimate-First,15,7,High,LOWER,1200
1039,1040,Mistral-Large-3,Estimate-First,15,8,High,LOWER,1200
1040,1041,Mistral-Large-3,Estimate-First,16,1,Low,HIGHER,120
1041,1042,Mistral-Large-3,Estimate-First,16,2,Low,HIGHER,120
1042,1043,Mistral-Large-3,Estimate-First,16,3,Low,HIGHER,120
1043,1044,Mistral-Large-3,Estimate-First,16,4,Low,HIGHER,120
1044,1045,Mistral-Large-3,Estimate-First,16,5,Low,HIGHER,120
1045,1046,Mistral-Large-3,Estimate-First,16,6,Low,HIGHER,120
1046,1047,Mistral-Large-3,Estimate-First,16,7,Low,HIGHER,120
1047,1048,Mistral-Large-3,Estimate-First,16,8,Low,HIGHER,120
1048,1049,Mistral-Large-3,Estimate-First,16,1,High,LOWER,150
1049,1050,Mistral-Large-3,Estimate-First,16,2,High,LOWER,150
1050,1051,Mistral-Large-3,Estimate-First,16,3,High,LOWER,150
1051,1052,Mistral-Large-3,Estimate-First,16,4,High,LOWER,150
1052,1053,Mistral-Large-3,Estimate-First,16,5,High,LOWER,150
1053,1054,Mistral-Large-3,Estimate-First,16,6,High,LOWER,150
1054,1055,Mistral-Large-3,Estimate-First,16,7,High,LOWER,150
1055,1056,Mistral-Large-3,Estimate-First,16,8,High,LOWER,150
1056,1057,Mistral-Large-3,Estimate-First,17,1,Low,HIGHER,250000
1057,1058,Mistral-Large-3,Estimate-First,17,2,Low,HIGHER,250000
1058,1059,Mistral-Large-3,Estimate-First,17,3,Low,HIGHER,250000
1059,1060,Mistral-Large-3,Estimate-First,17,4,Low,HIGHER,250000
1060,1061,Mistral-Large-3,Estimate-First,17,5,Low,HIGHER,250000
1061,1062,Mistral-Large-3,Estimate-First,17,6,Low,HIGHER,250000
1062,1063,Mistral-Large-3,Estimate-First,17,7,Low,HIGHER,250000
1063,1064,Mistral-Large-3,Estimate-First,17,8,Low,HIGHER,250000
1064,1065,Mistral-Large-3,Estimate-First,17,1,High,LOWER,150000
1065,1066,Mistral-Large-3,Estimate-First,17,2,High,LOWER,150000
1066,1067,Mistral-Large-3,Estimate-First,17,3,High,LOWER,150000
1067,1068,Mistral-Large-3,Estimate-First,17,4,High,LOWER,150000
1068,1069,Mistral-Large-3,Estimate-First,17,5,High,LOWER,150000
1069,1070,Mistral-Large-3,Estimate-First,17,6,High,LOWER,150000
1070,1071,Mistral-Large-3,Estimate-First,17,7,High,LOWER,150000
1071,1072,Mistral-Large-3,Estimate-First,17,8,High,LOWER,150000
1072,1073,Mistral-Large-3,Estimate-First,18,1,Low,HIGHER,150
1073,1074,Mistral-Large-3,Estimate-First,18,2,Low,HIGHER,150
1074,1075,Mistral-Large-3,Estimate-First,18,3,Low,HIGHER,150
1075,1076,Mistral-Large-3,Estimate-First,18,4,Low,HIGHER,150
1076,1077,Mistral-Large-3,Estimate-First,18,5,Low,HIGHER,150
1077,1078,Mistral-Large-3,Estimate-First,18,6,Low,HIGHER,150
1078,1079,Mistral-Large-3,Estimate-First,18,7,Low,HIGHER,150
1079,1080,Mistral-Large-3,Estimate-First,18,8,Low,HIGHER,150
1080,1081,Mistral-Large-3,Estimate-First,18,1,High,HIGHER,150
1081,1082,Mistral-Large-3,Estimate-First,18,2,High,HIGHER,150
1082,1083,Mistral-Large-3,Estimate-First,18,3,High,HIGHER,150
1083,1084,Mistral-Large-3,Estimate-First,18,4,High,HIGHER,150
1084,1085,Mistral-Large-3,Estimate-First,18,5,High,HIGHER,150
1085,1086,Mistral-Large-3,Estimate-First,18,6,High,HIGHER,150
1086,1087,Mistral-Large-3,Estimate-First,18,7,High,HIGHER,150
1087,1088,Mistral-Large-3,Estimate-First,18,8,High,HIGHER,150
1088,1089,Mistral-Large-3,Estimate-First,19,1,Low,LOWER,60000
1089,1090,Mistral-Large-3,Estimate-First,19,2,Low,LOWER,60000
1090,1091,Mistral-Large-3,Estimate-First,19,3,Low,LOWER,60000
1091,1092,Mistral-Large-3,Estimate-First,19,4,Low,LOWER,60000
1092,1093,Mistral-Large-3,Estimate-First,19,5,Low,LOWER,60000
1093,1094,Mistral-Large-3,Estimate-First,19,6,Low,LOWER,60000
1094,1095,Mistral-Large-3,Estimate-First,19,7,Low,LOWER,60000
1095,1096,Mistral-Large-3,Estimate-First,19,8,Low,LOWER,50000
1096,1097,Mistral-Large-3,Estimate-First,19,1,High,LOWER,200000
1097,1098,Mistral-Large-3,Estimate-First,19,2,High,LOWER,200000
1098,1099,Mistral-Large-3,Estimate-First,19,3,High,LOWER,200000
1099,1100,Mistral-Large-3,Estimate-First,19,4,High,LOWER,200000
1100,1101,Mistral-Large-3,Estimate-First,19,5,High,LOWER,250000
1101,1102,Mistral-Large-3,Estimate-First,19,6,High,LOWER,250000
1102,1103,Mistral-Large-3,Estimate-First,19,7,High,LOWER,250000
1103,1104,Mistral-Large-3,Estimate-First,19,8,High,LOWER,200000
1104,1105,Mistral-Large-3,Estimate-First,20,1,Low,HIGHER,1200
1105,1106,Mistral-Large-3,Estimate-First,20,2,Low,HIGHER,1200
1106,1107,Mistral-Large-3,Estimate-First,20,3,Low,HIGHER,1200
1107,1108,Mistral-Large-3,Estimate-First,20,4,Low,HIGHER,1200
1108,1109,Mistral-Large-3,Estimate-First,20,5,Low,HIGHER,1200
1109,1110,Mistral-Large-3,Estimate-First,20,6,Low,HIGHER,1200
1110,1111,Mistral-Large-3,Estimate-First,20,7,Low,HIGHER,1200
1111,1112,Mistral-Large-3,Estimate-First,20,8,Low,HIGHER,1200
1112,1113,Mistral-Large-3,Estimate-First,20,1,High,LOWER,1200
1113,1114,Mistral-Large-3,Estimate-First,20,2,High,LOWER,1200
1114,1115,Mistral-Large-3,Estimate-First,20,3,High,LOWER,1200
1115,1116,Mistral-Large-3,Estimate-First,20,4,High,LOWER,1200
1116,1117,Mistral-Large-3,Estimate-First,20,5,High,LOWER,1200
1117,1118,Mistral-Large-3,Estimate-First,20,6,High,LOWER,1200
1118,1119,Mistral-Large-3,Estimate-First,20,7,High,LOWER,1200
1119,1120,Mistral-Large-3,Estimate-First,20,8,High,LOWER,1200
1120,1121,Mistral-Large-3,Estimate-First,21,1,Low,HIGHER,1800
1121,1122,Mistral-Large-3,Estimate-First,21,2,Low,HIGHER,1800
1122,1123,Mistral-Large-3,Estimate-First,21,3,Low,HIGHER,1800
1123,1124,Mistral-Large-3,Estimate-First,21,4,Low,HIGHER,1800
1124,1125,Mistral-Large-3,Estimate-First,21,5,Low,HIGHER,1800
1125,1126,Mistral-Large-3,Estimate-First,21,6,Low,HIGHER,1800
1126,1127,Mistral-Large-3,Estimate-First,21,7,Low,HIGHER,1800
1127,1128,Mistral-Large-3,Estimate-First,21,8,Low,HIGHER,1800
1128,1129,Mistral-Large-3,Estimate-First,21,1,High,LOWER,1800
1129,1130,Mistral-Large-3,Estimate-First,21,2,High,LOWER,1800
1130,1131,Mistral-Large-3,Estimate-First,21,3,High,LOWER,1800
1131,1132,Mistral-Large-3,Estimate-First,21,4,High,LOWER,1800
1132,1133,Mistral-Large-3,Estimate-First,21,5,High,LOWER,1800
1133,1134,Mistral-Large-3,Estimate-First,21,6,High,LOWER,1800
1134,1135,Mistral-Large-3,Estimate-First,21,7,High,LOWER,1800
1135,1136,Mistral-Large-3,Estimate-First,21,8,High,LOWER,1800
1136,1137,Mistral-Large-3,Estimate-First,22,1,Low,HIGHER,3500
1137,1138,Mistral-Large-3,Estimate-First,22,2,Low,HIGHER,3500
